InternalID,Name,ExternalID,Direction,Lat,Long,Time_Point,NewZone,No_Rts_Ser,Routes_161,Mode,Public_She,Public_Sto
E52410,SOUTH AVE AT MILL ST,7274.0,Inbound,40.440739,-79.88145,No,1,4.0,"61A, 68, P67, P68",Bus,No Shelter,Bus Stop
E52420,SOUTH AVE AT MILL ST,7285.0,Outbound,40.440719,-79.88187,No,1,2.0,"68, P68",Bus,No Shelter,Bus Stop
E52430,SOUTH AVE AT MULBERRY ST,7283.0,Outbound,40.441551,-79.884438,No,1,2.0,"68, P68",Bus,No Shelter,Bus Stop
E70413,SOUTH AVE AT PENNWOOD AVE,20013.0,Outbound,40.442612,-79.88761,No,1,1.0,71C,Bus,No Shelter,Bus Stop
E52445,SOUTH AVE AT PITT ST,7330.0,Outbound,40.442824,-79.888398,No,1,1.0,71C,Bus,No Shelter,Bus Stop
E52450,SOUTH AVE AT SWISSVALE AVE,7287.0,Outbound,40.439713,-79.878831,No,1A,3.0,"68, P12, P68",Bus,No Shelter,Bus Stop
E52460,SOUTH AVE AT SWISSVALE AVE,7796.0,Inbound,40.439762,-79.878482,No,1A,5.0,"68, 69, P12, P67, P68",Bus,No Shelter,Bus Stop
E52485,SOUTH AVE AT WEST ST,7329.0,Outbound,40.443619,-79.89069,No,1,1.0,71C,Bus,No Shelter,Bus Stop
E52495,SOUTH AVE AT WOOD ST,7282.0,Outbound,40.442011,-79.885829,No,1,2.0,"68, P68",Bus,No Shelter,Bus Stop
E52490,SOUTH AVE AT WOOD ST NS,18510.0,Inbound,40.441913,-79.885117,No,1,6.0,"61A, 68, P67, P68, P69, P76",Bus,No Shelter,Bus Stop
E52500,SOUTH AVE OPP MULBERRY ST,7276.0,Inbound,40.441562,-79.884008,No,1,4.0,"61A, 68, P67, P68",Bus,No Shelter,Bus Stop
W70098,SOUTH FAYETTE PARK AND RIDE,20661.0,Both,40.356682,-80.12323,Yes,2,2.0,"31, G31",Bus,No Shelter,Bus Stop
S43400,SOUTH MALL ENTRANCE DR AT DSW DRIVEWAY,15478.0,Both,40.335526,-79.946149,No,2,2.0,"59, Y46",Bus,No Shelter,Bus Stop
S43390,SOUTH MALL ENTRANCE DR AT NATIONAL CITY DR,9401.0,Both,40.33556,-79.946495,No,2,1.0,Y46,Bus,No Shelter,Bus Stop
N50220,SOUTH SIDE AVE AT LAPPE LN,2812.0,Inbound,40.470131,-79.996703,No,1,1.0,6,Bus,No Shelter,Bus Stop
N50230,SOUTH SIDE AVE AT LUELLA ST,2811.0,Inbound,40.469832,-79.997847,No,1,1.0,6,Bus,No Shelter,Bus Stop
N50240,SOUTH SIDE AVE AT MATHIAS ST,2813.0,Inbound,40.46999,-79.995628,Yes,1,1.0,6,Bus,No Shelter,Bus Stop
N50260,SOUTH SIDE AVE AT SUNSET AVE,2855.0,Outbound,40.469533,-79.999184,No,1,1.0,6,Bus,No Shelter,Bus Stop
N50250,SOUTH SIDE AVE OPP ENTRANCE ST,2810.0,Inbound,40.469596,-79.998838,No,1,1.0,6,Bus,No Shelter,Bus Stop
N50270,SOUTH SIDE AVE OPP LAPPE LN,2853.0,Outbound,40.470307,-79.996671,No,1,1.0,6,Bus,No Shelter,Bus Stop
N50280,SOUTH SIDE AVE OPP LUELLA ST,2854.0,Outbound,40.470071,-79.997724,No,1,1.0,6,Bus,No Shelter,Bus Stop
S70579,SOUTH SIDE WORKS TERMINAL - NO,21626.0,Both,40.424677,-79.961952,Yes,1,1.0,75,Bus,No Shelter,Bus Stop
X17653,SOUTHERN AVE AT #221,6745.0,Outbound,40.423678,-80.011012,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17652,SOUTHERN AVE AT CARFEL WAY,6742.0,Outbound,40.420078,-80.013013,No,1,1.0,40,Bus,No Shelter,Bus Stop
X70029,SOUTHERN AVE AT COWAN ST,17307.0,Inbound,40.427612,-80.00903,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17655,SOUTHERN AVE AT DEWITT ST,6746.0,Outbound,40.424481,-80.010194,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17660,SOUTHERN AVE AT LELIA ST,6743.0,Outbound,40.421692,-80.012467,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17675,SOUTHERN AVE AT MINSINGER ST,6777.0,Outbound,40.418665,-80.013532,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17680,SOUTHERN AVE AT NATCHEZ ST,6678.0,Inbound,40.428699,-80.008103,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17690,SOUTHERN AVE AT OTTAWA ST STEPS,6683.0,Inbound,40.423812,-80.011168,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17700,SOUTHERN AVE AT PROSPECT ST,6679.0,Inbound,40.428194,-80.008705,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17727,SOUTHERN AVE AT WHITWORTH ST,6748.0,Outbound,40.425831,-80.009191,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17729,SOUTHERN AVE OPP COWAN ST,6750.0,Outbound,40.427381,-80.008784,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17730,SOUTHERN AVE OPP DEWITT ST,6682.0,Inbound,40.424679,-80.010278,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17732,SOUTHERN AVE OPP GRAY ST,6749.0,Outbound,40.426592,-80.008913,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17670,SOUTHERN AVE OPP LELIA ST,19292.0,Inbound,40.421857,-80.012637,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17677,SOUTHERN AVE OPP MINSINGER ST,6717.0,Inbound,40.418844,-80.013714,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17734,SOUTHERN AVE OPP PROSPECT ST,6751.0,Outbound,40.427985,-80.008587,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17735,SOUTHERN AVE OPP SANDWICH ST,6747.0,Outbound,40.425081,-80.009506,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17736,SOUTHERN AVE OPP SHILOH ST,6752.0,Outbound,40.428695,-80.007368,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17737,SOUTHERN AVE OPP SIMMS ST,6744.0,Outbound,40.422373,-80.012214,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17720,SOUTHERN AVE OPP SOFFEL ST,6716.0,Inbound,40.419938,-80.013315,No,1,1.0,40,Bus,No Shelter,Bus Stop
X17740,SOUTHERN AVE OPP WHITWORTH ST,6680.0,Inbound,40.426029,-80.00934,No,1,1.0,40,Bus,No Shelter,Bus Stop
S70531,SPENCER AVE AT ALMORA ST,21571.0,Outbound,40.389983,-79.976361,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70499,SPENCER AVE AT BEAU ST,11373.0,Inbound,40.387507,-79.976422,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70502,SPENCER AVE AT CUSTER AVE,21544.0,Inbound,40.392884,-79.976299,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70530,SPENCER AVE AT MAKARY WAY,21570.0,Outbound,40.391847,-79.976462,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70500,SPENCER AVE AT STEINER ST,21542.0,Inbound,40.389236,-79.976193,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70501,SPENCER AVE AT WATERMAN AVE FS,21543.0,Inbound,40.391516,-79.976353,No,1,1.0,44,Bus,No Shelter,Bus Stop
S70532,SPENCER AVE OPP BEAU ST,21572.0,Outbound,40.38771,-79.976491,No,1,1.0,44,Bus,No Shelter,Bus Stop
N50470,SPRING GARDEN AVE AT #1036,2881.0,Inbound,40.459344,-79.993794,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50480,SPRING GARDEN AVE AT #1043,2899.0,Outbound,40.459199,-79.993603,No,1,1.0,7,Bus,No Shelter,Bus Stop
N70002,SPRING GARDEN AVE AT #1435 WALTMIRE PHARMACY,16271.0,Outbound,40.46302,-79.986533,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50320,SPRING GARDEN AVE AT ARCOLA WAY,2880.0,Inbound,40.460201,-79.991451,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50330,SPRING GARDEN AVE AT ARCOLA WAY,2900.0,Outbound,40.459994,-79.991681,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50340,SPRING GARDEN AVE AT BASIN ST,2901.0,Outbound,40.460215,-79.990539,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50350,SPRING GARDEN AVE AT BOROUGH ST,2874.0,Inbound,40.468782,-79.985589,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50520,SPRING GARDEN AVE AT GIDDY WAY,2870.0,Inbound,40.474666,-79.989214,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50390,SPRING GARDEN AVE AT LAGER ST,2876.0,Inbound,40.464199,-79.986035,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50400,SPRING GARDEN AVE AT LAGER ST,2904.0,Outbound,40.463807,-79.985899,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50750,SPRING GARDEN AVE AT MAUCH ST,2907.0,Outbound,40.471551,-79.986284,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50360,SPRING GARDEN AVE AT MONETA ST,2898.0,Outbound,40.45772,-79.995046,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50410,SPRING GARDEN AVE AT OLD HONESTY ST,2877.0,Inbound,40.462249,-79.987262,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50440,SPRING GARDEN AVE AT REEKES WAY,2910.0,Outbound,40.476077,-79.989201,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50450,SPRING GARDEN AVE AT REPPEL WAY,2871.0,Inbound,40.472831,-79.987778,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50770,SPRING GARDEN AVE AT TELL ST,2878.0,Inbound,40.460741,-79.988571,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50570,SPRING GARDEN AVE AT TRACY'S DELI,2873.0,Inbound,40.469535,-79.985917,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50380,SPRING GARDEN AVE AT WILLIAMS RD,19319.0,Inbound,40.477161,-79.993615,No,1,1.0,7,Bus,No Shelter,Bus Stop
N70003,SPRING GARDEN AVE OPP #1435 WALTMIRE PHARMACY,16180.0,Inbound,40.463136,-79.986731,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50610,SPRING GARDEN AVE OPP BASIN ST,2879.0,Inbound,40.460398,-79.990448,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50620,SPRING GARDEN AVE OPP BOROUGH ST,2906.0,Outbound,40.468662,-79.985262,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50510,SPRING GARDEN AVE OPP GIDDY WAY,19322.0,Outbound,40.474604,-79.98894,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50645,SPRING GARDEN AVE OPP MAUCH ST,2872.0,Inbound,40.471605,-79.986677,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50650,SPRING GARDEN AVE OPP OLD HONESTY ST,2903.0,Outbound,40.462034,-79.987094,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50680,SPRING GARDEN AVE OPP REEKES WAY,2869.0,Inbound,40.476178,-79.989515,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50690,SPRING GARDEN AVE OPP REPPEL WAY,2908.0,Outbound,40.472831,-79.987441,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50580,SPRING GARDEN AVE OPP SPRING GARDEN LOOP,2905.0,Outbound,40.466463,-79.98507,Yes,1,1.0,7,Bus,No Shelter,Bus Stop
N50640,SPRING GARDEN AVE OPP WILLIAMS RD,19321.0,Outbound,40.477283,-79.993179,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50700,SPRING GARDEN RD AT #3253,2912.0,Outbound,40.478432,-79.994831,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50530,SPRING GARDEN RD AT #3364,2866.0,Inbound,40.480392,-79.996157,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50540,SPRING GARDEN RD AT #3681,2915.0,Outbound,40.485838,-79.996282,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50550,SPRING GARDEN RD AT #3851,2916.0,Outbound,40.487601,-79.996917,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50420,SPRING GARDEN RD AT BEECH ST,2865.0,Inbound,40.481491,-79.996444,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50370,SPRING GARDEN RD AT FIRE HOUSE (#3367),2913.0,Outbound,40.480434,-79.99572,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50460,SPRING GARDEN RD AT LUKE'S ROAD HOUSE (#3254),2867.0,Inbound,40.478364,-79.995067,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50730,SPRING GARDEN RD OPP #3681,2864.0,Inbound,40.485721,-79.996885,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50740,SPRING GARDEN RD OPP #3851,2863.0,Inbound,40.487669,-79.997339,No,1,1.0,7,Bus,No Shelter,Bus Stop
N50660,SPRING GARDEN RD OPP BEECH ST,2914.0,Outbound,40.481262,-79.995948,No,1,1.0,7,Bus,No Shelter,Bus Stop
N51050,SPRINGFIELD DR AT NORTHGATE DR,18704.0,Inbound,40.577903,-79.992577,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N51060,SPRINGFIELD DR AT PEEBLES RD,471.0,Outbound,40.579601,-79.994649,Yes,2,1.0,O5,Bus,No Shelter,Bus Stop
N51070,SPRINGFIELD DR AT SHADY OAK DR,18703.0,Inbound,40.579338,-79.994513,No,2,1.0,O5,Bus,No Shelter,Bus Stop
N51080,SPRINGFIELD DR AT SHADY OAK DR,470.0,Outbound,40.579448,-79.993568,No,2,1.0,O5,Bus,No Shelter,Bus Stop
S44730,ST CLAIR AVE AT 3RD ST,9851.0,Both,40.292149,-79.882073,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S44850,ST CLAIR AVE AT 3RD ST,9962.0,Both,40.292179,-79.881662,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S44750,ST CLAIR AVE AT 5TH ST,9849.0,Both,40.292884,-79.885775,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S44755,ST CLAIR AVE AT 5TH ST,9964.0,Both,40.293018,-79.885309,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S44770,ST CLAIR AVE AT 6TH ST,9848.0,Both,40.293249,-79.887794,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S44760,ST CLAIR AVE AT 6TH ST FS,9965.0,Both,40.293472,-79.887674,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S70380,ST CLAIR AVE AT 8TH ST,20639.0,Outbound,40.293988,-79.890996,No,2,1.0,55,Bus,No Shelter,Bus Stop
S44810,ST CLAIR AVE AT MILLER AVE,9963.0,Both,40.292571,-79.883107,Yes,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S44820,ST CLAIR AVE AT STATE ST,9853.0,Both,40.292239,-79.875081,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S44830,ST CLAIR AVE AT STATE ST FS,9960.0,Both,40.292412,-79.87511,No,2,2.0,"55, Y46",Bus,No Shelter,Bus Stop
S70323,ST CLAIR AVE OPP 8TH ST,20638.0,Inbound,40.293917,-79.891285,No,2,1.0,55,Bus,No Shelter,Bus Stop
E53500,ST CLAIR ST AT BUNKER HILL APTS,3118.0,Both,40.479203,-79.919051,Yes,1,2.0,"71A, 71B",Bus,No Shelter,Bus Stop
E53530,ST CLAIR ST AT CALLOWHILL ST,3119.0,Inbound,40.477702,-79.919938,No,1,2.0,"71A, 71B",Bus,No Shelter,Bus Stop
S45020,ST JOSEPH ST AT #144,11587.0,Inbound,40.413386,-79.985379,No,1,1.0,44,Bus,No Shelter,Bus Stop
S45030,ST JOSEPH ST AT #184,11586.0,Inbound,40.413428,-79.983822,No,1,1.0,44,Bus,No Shelter,Bus Stop
S44960,ST JOSEPH ST AT COMO ST STEPS,11613.0,Outbound,40.41341,-79.979236,No,1,1.0,44,Bus,No Shelter,Bus Stop
S44980,ST JOSEPH ST AT HAYS AVE NS,11588.0,Inbound,40.413323,-79.987509,Yes,1,1.0,44,Bus,No Shelter,Bus Stop
S45000,ST JOSEPH ST AT OTTILLA ST,11585.0,Inbound,40.4135,-79.981687,No,1,1.0,44,Bus,No Shelter,Bus Stop
S45010,ST JOSEPH ST AT RATON ST,11584.0,Inbound,40.413522,-79.980558,No,1,1.0,44,Bus,No Shelter,Bus Stop
S44970,ST JOSEPH ST OPP COMO ST STEPS,11583.0,Inbound,40.413494,-79.97902,No,1,1.0,44,Bus,No Shelter,Bus Stop
S35210,ST JOSEPH ST OPP ORMSBY ST,20402.0,Inbound,40.412577,-79.977212,No,1,1.0,44,Bus,No Shelter,Bus Stop
S44990,ST JOSEPH ST OPP ORMSBY ST,11614.0,Outbound,40.412434,-79.977387,No,1,1.0,44,Bus,No Shelter,Bus Stop
S45040,ST JOSEPH ST OPP RATON ST,11612.0,Outbound,40.413411,-79.980677,No,1,1.0,44,Bus,No Shelter,Bus Stop
W70084,STANHOPE ST AT CHARTIERS AVE FS (SUNOCO),18764.0,Inbound,40.463419,-80.056464,No,1,3.0,"20, 21, 24",Bus,No Shelter,Bus Stop
W21100,STANHOPE ST AT W CARSON ST,2249.0,Inbound,40.464134,-80.053778,No,1,3.0,"20, 21, 24",Bus,No Shelter,Bus Stop
W21110,STANHOPE ST AT W CARSON ST FS,2315.0,Outbound,40.464388,-80.053497,No,1,3.0,"20, 21, 24",Bus,No Shelter,Bus Stop
E52820,STANTON AVE AT #4243,9315.0,Outbound,40.47851,-79.944774,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53110,STANTON AVE AT #4340,9273.0,Inbound,40.480337,-79.942421,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52840,STANTON AVE AT #4343,9313.0,Outbound,40.480527,-79.942476,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52860,STANTON AVE AT #5012,9279.0,Inbound,40.477974,-79.932874,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52870,STANTON AVE AT #5013,9307.0,Outbound,40.477985,-79.932642,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52560,STANTON AVE AT 52ND ST,9318.0,Outbound,40.477641,-79.950345,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52590,STANTON AVE AT BUTLER ST,9323.0,Outbound,40.478336,-79.955466,Yes,1,1.0,87,Bus,No Shelter,Bus Stop
E52580,STANTON AVE AT BUTLER ST FS,9264.0,Inbound,40.478175,-79.955595,Yes,1,1.0,87,Bus,No Shelter,Bus Stop
E52600,STANTON AVE AT CARNEGIE ST,9322.0,Outbound,40.47778,-79.954665,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52610,STANTON AVE AT CHISLETT ST,9283.0,Inbound,40.473237,-79.930921,Yes,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E52620,STANTON AVE AT CHISLETT ST,9303.0,Outbound,40.473254,-79.930604,Yes,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E52630,STANTON AVE AT DEMARILLAC HOME,9280.0,Inbound,40.476891,-79.932675,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52640,STANTON AVE AT DUNCAN ST,9319.0,Outbound,40.477612,-79.951555,No,1,1.0,87,Bus,No Shelter,Bus Stop
E70806,STANTON AVE AT EUCLID AVE,9288.0,Inbound,40.470352,-79.923228,No,1,1.0,75,Bus,No Shelter,Bus Stop
E70809,STANTON AVE AT EUCLID AVE,9297.0,Outbound,40.4704,-79.922937,No,1,1.0,75,Bus,No Shelter,Bus Stop
E52670,STANTON AVE AT HETH'S AVE,9301.0,Outbound,40.472332,-79.928214,No,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E70807,STANTON AVE AT HIGHLAND AVE,20891.0,Inbound,40.46964,-79.921202,No,1,1.0,75,Bus,No Shelter,Bus Stop
E52700,STANTON AVE AT HIGHVIEW ST,9302.0,Outbound,40.47291,-79.92968,No,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E52710,STANTON AVE AT HOLMES ST,9320.0,Outbound,40.477679,-79.952589,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52720,STANTON AVE AT JANCEY ST,9304.0,Outbound,40.473962,-79.931405,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52730,STANTON AVE AT KEYSTONE ST,9321.0,Outbound,40.47739,-79.953848,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52735,STANTON AVE AT MCCANDLESS AVE,9317.0,Outbound,40.478183,-79.948811,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52740,STANTON AVE AT MCCANDLESS AVE FS,9312.0,Outbound,40.481777,-79.941,No,1,1.0,87,Bus,No Shelter,Bus Stop
E70805,STANTON AVE AT MELLON ST,9286.0,Inbound,40.471019,-79.925123,No,1,1.0,75,Bus,No Shelter,Bus Stop
E70810,STANTON AVE AT MELLON ST,9299.0,Outbound,40.471066,-79.924833,No,1,1.0,75,Bus,No Shelter,Bus Stop
E52770,STANTON AVE AT MORNINGSIDE AVE,9305.0,Outbound,40.475104,-79.931796,No,1,1.0,87,Bus,No Shelter,Bus Stop
E70811,STANTON AVE AT NEGLEY AVE,9300.0,Outbound,40.471539,-79.926161,No,1,1.0,75,Bus,No Shelter,Bus Stop
E52810,STANTON AVE AT ORANMORE ST,9278.0,Inbound,40.480537,-79.935079,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52890,STANTON AVE AT STANTON CT EAST,9308.0,Outbound,40.480631,-79.934705,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52900,STANTON AVE AT STANTON CT WEST,9309.0,Outbound,40.480958,-79.935851,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52910,STANTON AVE AT STEPS,9316.0,Outbound,40.477796,-79.94746,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53160,STANTON AVE AT UPVIEW TERRACE,9314.0,Outbound,40.479385,-79.943729,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52960,STANTON AVE AT WOODBINE ST FS,9311.0,Outbound,40.481746,-79.939135,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53180,STANTON AVE AT WOODBINE ST FS,9272.0,Inbound,40.479267,-79.943547,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53090,STANTON AVE OPP #4233,9271.0,Inbound,40.478312,-79.944785,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52970,STANTON AVE OPP 52ND ST,9268.0,Inbound,40.477455,-79.95051,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52980,STANTON AVE OPP DEMARILLAC HOME,9306.0,Outbound,40.476898,-79.932446,No,1,1.0,87,Bus,No Shelter,Bus Stop
E52995,STANTON AVE OPP DUNCAN ST,9267.0,Inbound,40.477501,-79.951861,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53000,STANTON AVE OPP HAWTHORNE ST,9276.0,Inbound,40.481127,-79.937314,Yes,1,1.0,87,Bus,No Shelter,Bus Stop
E53010,STANTON AVE OPP HETH'S AVE,9284.0,Inbound,40.472268,-79.928531,No,1,2.0,"75, 87",Bus,No Shelter,Bus Stop
E52990,STANTON AVE OPP HOLMES ST,9266.0,Inbound,40.477397,-79.952887,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53020,STANTON AVE OPP JANCEY ST,9282.0,Inbound,40.474213,-79.931697,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53030,STANTON AVE OPP KEYSTONE ST,9265.0,Inbound,40.47728,-79.954172,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53040,STANTON AVE OPP MCCABE ST,9310.0,Outbound,40.481379,-79.937632,Yes,1,1.0,87,Bus,No Shelter,Bus Stop
E53050,STANTON AVE OPP MCCANDLESS AVE,19444.0,Inbound,40.478163,-79.949079,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53070,STANTON AVE OPP MCCANDLESS AVE NS,19445.0,Inbound,40.481753,-79.940743,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53080,STANTON AVE OPP MORNINGSIDE AVE,9281.0,Inbound,40.475379,-79.93214,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53130,STANTON AVE OPP STANTON CT WEST,9277.0,Inbound,40.48083,-79.936204,No,1,1.0,87,Bus,No Shelter,Bus Stop
E53150,STANTON AVE OPP STEPS FS,9270.0,Inbound,40.477657,-79.94762,No,1,1.0,87,Bus,No Shelter,Bus Stop
P03360,STANWIX ST AT FORBES AVE,44.0,Both,40.440989,-80.003966,Yes,Free,2.0,"36, 38",Bus,No Shelter,Bus Stop
P03315,STANWIX ST AT FOURTH AVE (PPG PLACE),2261.0,Inbound,40.440363,-80.004417,Yes,Free,4.0,"20, 21, 22, 24",Bus,No Shelter,Bus Stop
P03440,STANWIX ST AT PENN AVE (GATEWAY #2),1502.0,Both,40.442275,-80.004199,Yes,Free,5.0,"19L, 26, 27, O1, O12",Bus,No Shelter,Bus Stop
P70024,STANWIX ST AT PENN AVE FS,19514.0,Both,40.442344,-80.004088,Yes,Free,7.0,"19L, 20, 21, 22, 24, 36, 38",Bus,No Shelter,Bus Stop
P03490,STANWIX ST OPP FOURTH AVE,20769.0,Both,40.440497,-80.004503,Yes,Free,3.0,"65, 67, 69",Bus,No Shelter,Bus Stop
S70375,STATE ST AT DIVISION AVE,20624.0,Outbound,40.306916,-79.886576,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70420,STATE ST AT ELM ST,20760.0,Outbound,40.30919,-79.890582,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70325,STATE ST AT FRANCIS AVE,20540.0,Inbound,40.296746,-79.874619,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70378,STATE ST AT FRANCIS ST,9957.0,Outbound,40.296724,-79.874774,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70326,STATE ST AT MAPLE AVE,9857.0,Inbound,40.298446,-79.875364,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70377,STATE ST AT MAPLE AVE,20607.0,Outbound,40.298548,-79.875615,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70324,STATE ST AT MILL DR,20539.0,Inbound,40.294394,-79.874537,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70328,STATE ST AT MILL DR (2),20543.0,Inbound,40.306854,-79.886196,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70376,STATE ST AT MONTOUR TRAIL,20606.0,Outbound,40.304997,-79.88342,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70379,STATE ST AT SHAW AVE,20625.0,Outbound,40.294874,-79.87469,No,2,1.0,55,Bus,No Shelter,Bus Stop
S70294,STATE ST AT WALNUT AVE,9950.0,Outbound,40.308382,-79.889199,Yes,2,1.0,55,Bus,No Shelter,Bus Stop
S70293,STATE ST AT WALNUT AVE FS,20786.0,Inbound,40.308739,-79.88958,Yes,2,1.0,55,Bus,No Shelter,Bus Stop
S70327,STATE ST OPP MONTOUR TRAIL,20542.0,Inbound,40.304976,-79.883136,No,2,1.0,55,Bus,No Shelter,Bus Stop
E53300,STATION ST AT WESTINGHOUSE AVE,7798.0,Both,40.393324,-79.809587,Yes,2,1.0,69,Bus,No Shelter,Bus Stop
E53240,STATION ST OPP HERMAN AVE,14108.0,Both,40.393307,-79.808581,No,2,1.0,69,Bus,No Shelter,Bus Stop
W21720,STEUBEN ST AT #1129,4239.0,Inbound,40.441013,-80.046632,No,1,2.0,"27, 29",Bus,No Shelter,Bus Stop
W21730,STEUBEN ST AT #1260,4253.0,Outbound,40.441183,-80.047025,No,1,2.0,"27, 29",Bus,No Shelter,Bus Stop
